0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,target
58566,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,0,1,1,1,3,0,0,0,1.0,15.0,18.0,11.0,0,0,1,0,24.0,24.0,24.0,24.0,57.0,57.0,57.0,57.0,4772.0
58701,0,0,1980.25,0,0,0,0,1,1,0,2,2,2,2,0,0,1,1,0,0,3,0,4.0,12.0,1.0,18.0,0,0,0,0,15.0,15.0,15.0,15.0,39.0,39.0,39.0,39.0,4372.0
58732,1,0,1980.25,0,0,0,0,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,15.0,13.0,18.0,24.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4997.0
58791,1,0,1979.75,0,0,0,0,1,1,1,2,2,2,2,0,0,1,0,0,0,0,0,10.0,21.0,15.0,9.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4346.0
58825,0,0,1979.5,0,0,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,13.0,5.0,5.0,22.0,0,0,0,0,39.0,39.0,39.0,39.0,75.0,75.0,75.0,75.0,4413.0
58894,0,0,1980.25,0,0,0,1,1,1,1,2,2,2,2,0,1,0,0,0,0,0,1,19.0,13.0,19.0,9.0,0,0,0,0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,4782.0
58909,1,0,1980.25,2,0,0,0,1,1,1,2,2,2,2,0,0,0,0,0,0,3,6,13.0,7.0,1.0,7.0,0,0,0,0,33.0,33.0,33.0,33.0,67.0,67.0,67.0,67.0,4865.0
59030,0,0,1979.75,2,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,0,3,0,0.0,8.0,1.0,8.0,0,0,0,0,18.0,18.0,18.0,18.0,46.0,46.0,46.0,46.0,4751.0
59088,1,1,1980.0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,3,0,0,3.0,1.0,12.0,7.0,0,0,1,1,18.0,18.0,18.0,18.0,44.0,44.0,44.0,44.0,4576.0
59244,0,0,1980.25,0,0,0,0,1,1,1,2,2,2,2,1,0,0,1,0,0,6,0,12.0,15.0,10.0,13.0,0,0,1,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4418.0
59329,0,0,1979.0,1,1,1,1,0,0,0,2,2,2,2,0,0,1,1,3,0,6,0,3.0,21.0,39.0,6.0,0,0,0,1,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,3951.0
59402,1,0,1980.5,0,2,2,2,1,1,1,2,2,2,2,1,0,0,1,0,0,0,0,8.0,8.0,13.0,4.0,1,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4178.0
59510,1,0,1979.75,2,2,2,2,0,0,1,2,2,2,2,0,1,0,1,0,0,3,0,14.0,11.0,2.0,15.0,0,0,0,0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,4581.0
59569,1,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,0,2,2,2,0,0,2,0,3.0,17.0,17.0,13.0,0,0,0,0,39.0,39.0,39.0,39.0,75.0,75.0,75.0,75.0,5143.0
59601,1,1,1980.0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.0,3.0,14.0,19.0,0,1,0,1,11.0,11.0,11.0,11.0,22.0,22.0,22.0,22.0,4038.0
59689,1,0,1979.5,2,0,0,0,1,1,1,2,2,2,2,0,0,0,1,0,0,0,0,7.0,5.0,15.0,9.0,0,0,0,0,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,4337.0
59881,1,0,1980.5,2,0,0,0,0,0,0,2,2,2,2,0,0,1,0,0,0,0,0,5.0,19.0,19.0,22.0,0,0,0,0,31.0,31.0,31.0,31.0,64.0,64.0,64.0,64.0,4184.0
59918,1,0,1980.25,1,1,1,1,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,2.0,3.0,13.0,8.0,0,0,0,0,37.0,37.0,37.0,37.0,73.0,73.0,73.0,73.0,4516.0
60317,0,0,1980.25,0,2,2,2,1,1,1,2,2,2,2,0,0,1,1,0,0,0,1,2.0,18.0,15.0,15.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4659.0
60475,1,1,1980.5,2,2,2,2,0,0,0,0,0,0,0,0,0,1,1,0,3,6,6,5.0,5.0,13.0,3.0,1,0,0,1,11.0,11.0,11.0,11.0,28.0,28.0,28.0,28.0,4146.0
60656,0,0,1980.0,1,1,1,1,0,0,0,2,2,2,2,0,1,1,0,3,3,0,0,2.0,2.0,15.0,14.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4428.0
60687,0,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,2,0,2,6.0,16.0,8.0,12.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,5229.0
60737,1,0,1980.0,2,2,2,2,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,12.0,20.0,12.0,14.0,0,0,0,1,22.0,22.0,22.0,22.0,51.0,51.0,51.0,51.0,4874.0
60767,0,0,1980.0,0,2,2,2,1,0,0,2,2,2,2,1,0,0,0,0,3,6,4,5.0,2.0,19.0,0.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4268.0
60774,1,1,1979.75,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,6,6,6,13.0,18.0,19.0,30.0,1,0,0,1,11.0,11.0,11.0,11.0,14.0,14.0,14.0,14.0,4360.0
60895,0,0,1980.0,2,0,0,0,1,1,1,2,2,2,2,0,1,0,0,0,0,0,0,13.0,11.0,25.0,37.0,0,0,0,0,8.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,4399.0
60973,0,1,1980.25,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,3,6,0,0,24.0,3.0,10.0,30.0,0,1,0,1,11.0,11.0,11.0,11.0,30.0,19.0,19.0,19.0,4716.0
61032,0,0,1979.75,0,0,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,0,13.0,5.0,5.0,22.0,0,0,0,0,39.0,39.0,39.0,39.0,75.0,75.0,75.0,75.0,4798.0
61048,1,1,1979.75,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1.0,38.0,10.0,29.0,1,1,1,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4615.0
61068,0,0,1980.25,2,2,2,2,0,1,0,2,2,2,2,0,0,0,1,0,0,0,0,10.0,9.0,23.0,19.0,0,0,0,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4434.0
61101,1,0,1980.25,1,1,1,1,1,0,1,2,2,2,2,1,0,0,0,0,0,0,0,6.0,15.0,5.0,31.0,0,0,0,0,15.0,15.0,15.0,15.0,39.0,39.0,39.0,39.0,4720.0
61133,1,0,1980.25,2,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,4,5.0,12.0,17.0,5.0,1,0,1,0,22.0,22.0,22.0,22.0,51.0,51.0,51.0,51.0,4675.0
61295,0,0,1980.0,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,8.0,29.0,12.0,6.0,0,0,0,0,28.0,28.0,28.0,28.0,61.0,61.0,61.0,61.0,4631.0
61328,1,1,1980.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,1.0,17.0,10.0,0.0,1,1,1,0,11.0,11.0,11.0,11.0,14.0,14.0,14.0,14.0,4211.0
61393,1,0,1980.0,2,2,2,2,0,0,0,2,2,2,2,3,0,0,0,0,0,0,0,12.0,9.0,8.0,15.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4526.0
61424,0,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,1,0,1,1,0,0,1,0,13.0,3.0,11.0,4.0,0,0,0,0,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4095.0
61450,1,1,1980.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0,6.0,0.0,1.0,14.0,0,1,0,1,11.0,11.0,11.0,11.0,31.0,31.0,31.0,31.0,4780.0
61516,1,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,4,0,5.0,9.0,3.0,19.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4519.0
61744,1,0,1980.0,0,2,2,2,1,1,0,2,2,2,2,0,1,0,0,0,0,0,0,16.0,8.0,34.0,10.0,0,0,0,0,29.0,29.0,29.0,29.0,62.0,62.0,62.0,62.0,4168.0
61777,1,0,1980.0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12.0,12.0,5.0,27.0,0,0,0,0,22.0,22.0,22.0,22.0,52.0,52.0,52.0,52.0,4546.0
61849,0,1,1980.5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,1.0,1.0,14.0,8.0,1,1,0,0,11.0,11.0,11.0,11.0,32.0,32.0,32.0,32.0,4241.0
61872,0,0,1980.0,2,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9.0,7.0,10.0,7.0,0,0,0,0,22.0,22.0,22.0,22.0,53.0,53.0,53.0,53.0,4185.0
61883,1,0,1980.5,1,1,1,1,1,1,1,2,2,2,2,0,0,1,1,0,3,2,1,15.0,2.0,14.0,10.0,0,0,0,0,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4348.0
61921,0,0,1980.0,0,0,0,0,1,1,1,2,2,2,2,1,1,0,0,0,0,4,6,6.0,42.0,0.0,23.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4719.0
61949,1,0,1980.25,2,2,2,2,1,1,1,1,1,1,1,0,0,0,1,0,0,4,0,17.0,27.0,1.0,16.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4523.0
62017,0,0,1980.0,2,2,2,2,1,1,1,3,3,3,3,1,1,1,1,0,0,0,0,8.0,12.0,13.0,7.0,0,0,0,0,26.0,26.0,26.0,26.0,59.0,59.0,59.0,59.0,4725.0
62057,0,0,1980.5,2,0,0,0,0,0,0,2,2,2,2,1,1,0,2,0,0,6,0,3.0,13.0,18.0,13.0,0,0,0,0,41.0,41.0,41.0,41.0,78.0,78.0,78.0,78.0,4586.0
62142,0,0,1979.25,0,0,0,0,1,1,1,2,2,2,2,0,1,0,0,0,0,0,0,2.0,13.0,6.0,8.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,3969.0
62161,1,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,1,0,1,0,0,0,0,0,10.0,14.0,8.0,11.0,0,1,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4858.0
62219,0,0,1980.5,1,1,1,1,1,1,1,2,2,2,2,0,0,1,0,0,2,0,0,4.0,18.0,9.0,5.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4700.0
62254,1,1,1980.25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,2,0.0,3.0,4.0,16.0,0,1,0,0,11.0,11.0,11.0,11.0,19.0,19.0,19.0,19.0,4106.0
62272,0,0,1980.0,2,0,0,0,1,1,1,2,2,2,2,1,0,0,0,0,4,0,0,13.0,0.0,6.0,8.0,0,0,0,0,40.0,40.0,40.0,40.0,76.0,77.0,77.0,77.0,4978.0
62337,0,0,1980.0,0,2,2,2,0,0,0,2,2,2,2,1,0,1,0,0,0,0,0,12.0,14.0,8.0,11.0,0,1,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4371.0
62447,0,0,1980.0,0,1,1,1,0,0,0,2,2,2,2,1,0,1,0,0,3,2,2,13.0,2.0,14.0,16.0,0,0,0,1,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4199.0
62556,0,0,1980.25,0,1,1,1,1,0,0,2,2,2,2,1,1,1,1,0,0,0,0,8.0,3.0,12.0,14.0,0,0,0,0,41.0,41.0,41.0,41.0,78.0,78.0,78.0,78.0,4459.0
62685,0,0,1980.25,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,0,0,0,3.0,14.0,13.0,19.0,1,1,0,1,22.0,22.0,22.0,22.0,53.0,53.0,53.0,53.0,4458.0
62702,0,1,1980.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10.0,2.0,1.0,3.0,1,0,0,0,11.0,11.0,11.0,11.0,30.0,30.0,30.0,30.0,4214.0
62778,0,0,1980.5,0,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,8.0,8.0,13.0,13.0,1,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4662.0
62811,0,0,1980.5,1,0,0,0,0,1,1,2,2,2,2,0,0,0,0,3,0,0,0,2.0,6.0,12.0,14.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4513.0
62887,0,0,1979.75,1,0,0,0,0,0,0,3,2,2,2,0,0,0,1,3,3,4,0,1.0,2.0,2.0,13.0,0,0,0,0,27.0,42.0,42.0,42.0,60.0,80.0,80.0,80.0,4443.0
63022,0,0,1980.25,0,2,2,2,1,1,1,1,1,1,1,1,0,1,1,0,3,6,0,22.0,1.0,22.0,15.0,0,0,0,0,28.0,28.0,28.0,28.0,61.0,61.0,61.0,61.0,4762.0
63120,1,0,1980.0,2,2,2,2,1,0,0,2,2,2,2,0,0,1,1,0,4,0,0,7.0,2.0,29.0,11.0,0,0,0,0,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,4515.0
63233,0,1,1980.0,2,0,2,2,1,1,1,1,1,1,1,0,0,0,0,3,0,0,0,1.0,11.0,4.0,4.0,1,0,1,0,11.0,11.0,11.0,11.0,20.0,20.0,20.0,20.0,4388.0
63279,1,1,1980.0,2,0,1,1,1,1,0,2,2,2,2,0,0,0,0,0,0,0,0,9.0,20.0,10.0,14.0,0,0,0,0,21.0,21.0,21.0,21.0,49.0,49.0,50.0,50.0,4445.0
63390,1,0,1980.25,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,20.0,39.0,9.0,16.0,0,0,0,0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,4403.0
63404,0,1,1980.25,0,0,2,2,1,1,1,1,1,1,1,0,0,0,1,0,6,0,0,20.0,25.0,5.0,20.0,1,1,1,1,11.0,11.0,11.0,11.0,23.0,23.0,23.0,23.0,4499.0
63504,0,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,0,0,0,0,5.0,23.0,8.0,16.0,0,0,0,0,12.0,12.0,12.0,12.0,34.0,34.0,34.0,34.0,4791.0
63533,1,0,1980.25,0,0,0,2,1,1,1,2,2,2,2,0,0,0,0,0,4,0,2,8.0,0.0,9.0,23.0,0,0,0,0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4801.0
63591,0,0,1979.75,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,4,20.0,32.0,6.0,0.0,0,0,0,0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,4921.0
63614,0,0,1980.25,1,1,1,1,1,0,0,2,2,2,2,1,0,0,0,5,3,0,0,11.0,0.0,9.0,34.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4107.0
63697,1,1,1980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,10.0,2.0,1.0,3.0,1,0,0,0,11.0,11.0,11.0,11.0,30.0,30.0,30.0,30.0,4179.0
63742,1,0,1980.25,2,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,3.0,8.0,13.0,13.0,0,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,4116.0
63769,1,0,1980.5,2,0,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,6,5.0,33.0,25.0,21.0,1,0,1,0,11.0,11.0,11.0,11.0,21.0,21.0,21.0,21.0,4321.0
63819,1,0,1980.5,2,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,7.0,8.0,22.0,15.0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4550.0
63847,0,1,1979.75,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,3.0,8.0,21.0,11.0,1,0,1,2,11.0,11.0,11.0,11.0,28.0,28.0,28.0,28.0,4425.0
64059,0,0,1980.5,1,1,1,1,0,1,1,2,2,2,2,0,1,0,0,0,2,0,0,15.0,13.0,11.0,4.0,0,0,0,0,31.0,31.0,31.0,31.0,65.0,65.0,65.0,65.0,4479.0
64190,0,0,1980.25,2,0,0,0,1,1,0,3,3,2,2,1,1,0,1,0,0,0,0,8.0,8.0,15.0,9.0,0,0,0,0,26.0,26.0,24.0,24.0,59.0,59.0,56.0,56.0,4847.0
64321,1,0,1980.0,1,1,1,1,1,0,0,2,2,2,2,2,0,0,0,0,0,0,3,14.0,39.0,8.0,0.0,0,1,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4728.0
64455,0,1,1979.75,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,4,6,0,13.0,2.0,10.0,10.0,0,1,1,1,11.0,11.0,11.0,11.0,24.0,24.0,24.0,24.0,4552.0
64473,0,0,1980.5,2,0,0,0,1,1,1,2,2,2,2,0,0,0,0,0,0,4,3,15.0,12.0,2.0,1.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4400.0
64550,1,0,1979.75,2,1,1,1,1,1,1,2,2,2,2,0,1,1,0,0,0,6,3,15.0,4.0,35.0,2.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4305.0
64682,1,0,1980.5,0,0,0,0,1,1,1,2,2,2,2,0,0,1,0,0,0,0,0,10.0,21.0,15.0,9.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4514.0
64694,0,1,1980.75,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,1.0,25.0,4.0,22.0,1,1,1,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4476.0
64794,0,1,1980.5,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,17.0,2.0,9.0,26.0,0,0,0,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4291.0
64887,0,0,1979.75,0,2,2,2,0,1,1,2,2,2,2,0,1,0,1,4,0,0,0,0.0,16.0,31.0,5.0,0,0,1,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4830.0
65008,0,0,1980.0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,3,0,0,8.0,0.0,14.0,18.0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4476.0
65033,0,0,1980.5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,8.0,9.0,15.0,6.0,0,0,0,0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4363.0
65325,0,1,1980.25,0,2,2,2,0,0,0,2,2,2,2,0,1,0,0,3,0,0,0,2.0,11.0,6.0,7.0,0,0,1,0,24.0,24.0,24.0,24.0,57.0,57.0,57.0,57.0,4101.0
65406,1,0,1980.25,0,2,2,2,1,1,1,3,3,3,3,0,0,0,1,0,0,6,0,8.0,10.0,17.0,38.0,0,0,0,0,6.0,6.0,6.0,6.0,9.0,9.0,9.0,9.0,4669.0
65513,1,0,1979.5,0,0,1,1,1,1,1,3,3,3,3,3,0,1,0,0,0,0,6,13.0,11.0,14.0,29.0,0,0,0,0,27.0,27.0,27.0,27.0,60.0,60.0,60.0,60.0,4238.0
65532,1,0,1980.25,2,0,0,2,0,0,0,2,2,2,3,0,0,0,1,0,0,3,0,13.0,7.0,1.0,19.0,0,0,0,0,33.0,33.0,33.0,2.0,67.0,67.0,67.0,2.0,4143.0
65644,0,1,1980.25,0,0,0,1,0,1,1,2,2,2,2,1,0,1,0,2,4,3,4,16.0,1.0,2.0,0.0,0,0,0,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4354.0
65694,1,0,1980.25,2,2,2,2,0,0,0,2,2,2,2,1,0,0,0,0,0,0,0,7.0,16.0,8.0,15.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4847.0
65728,0,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,2,6.0,7.0,10.0,18.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4746.0
65856,1,0,1980.0,1,1,1,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,6,15.0,8.0,7.0,24.0,0,0,0,0,32.0,32.0,32.0,32.0,66.0,66.0,66.0,66.0,5011.0
66044,1,0,1980.25,2,0,0,0,1,1,1,2,2,2,2,1,0,1,1,0,0,1,2,13.0,11.0,13.0,17.0,0,0,0,0,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4495.0
66060,0,0,1980.25,2,2,2,2,1,1,1,1,1,1,1,1,3,0,0,0,0,0,6,14.0,11.0,12.0,29.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,4579.0
66141,1,1,1980.25,2,2,2,2,0,0,0,0,0,0,0,1,0,1,1,0,3,6,6,10.0,5.0,13.0,3.0,1,0,0,1,11.0,11.0,11.0,11.0,28.0,28.0,28.0,28.0,4221.0
66689,0,0,1980.0,0,2,2,2,1,1,1,1,1,1,1,1,0,1,1,2,4,6,0,15.0,3.0,15.0,21.0,0,0,0,0,17.0,17.0,17.0,17.0,41.0,41.0,41.0,41.0,4863.0
66700,1,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,1,1,0,0,0,0,0,2,6.0,7.0,10.0,18.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4893.0
66812,0,1,1980.25,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,6,6,0.0,37.0,0.0,17.0,0,1,0,1,11.0,11.0,11.0,11.0,31.0,31.0,31.0,31.0,4256.0
66841,1,1,1980.5,0,1,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,8.0,38.0,10.0,29.0,0,1,1,1,11.0,11.0,11.0,11.0,16.0,16.0,16.0,16.0,4173.0
66955,0,0,1980.5,0,2,2,2,1,1,1,2,2,2,2,0,0,0,1,1,0,0,0,10.0,9.0,23.0,19.0,0,0,0,0,34.0,34.0,34.0,34.0,68.0,68.0,68.0,68.0,4199.0
66985,0,0,1980.5,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,12.0,20.0,19.0,13.0,0,0,0,0,22.0,17.0,17.0,17.0,54.0,41.0,41.0,41.0,4463.0
67052,0,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,3,0,12.0,4.0,1.0,24.0,0,0,0,1,22.0,22.0,22.0,22.0,54.0,54.0,54.0,54.0,4205.0
67063,0,1,1979.75,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,3,4,0,0,1.0,32.0,7.0,9.0,1,1,1,0,11.0,11.0,11.0,11.0,20.0,20.0,20.0,20.0,4313.0
67196,1,0,1980.25,0,2,2,2,1,0,0,2,2,2,2,0,1,1,1,0,0,4,0,8.0,7.0,13.0,7.0,0,0,0,0,36.0,36.0,36.0,36.0,72.0,72.0,72.0,72.0,4679.0
67231,1,0,1980.0,0,2,2,2,1,1,1,1,1,1,1,1,0,1,1,2,4,6,0,15.0,3.0,15.0,21.0,0,0,0,0,17.0,17.0,17.0,17.0,41.0,41.0,41.0,41.0,4560.0
67278,0,0,1980.25,1,1,1,1,1,1,1,2,2,2,2,0,0,1,1,3,0,6,0,3.0,21.0,39.0,6.0,0,0,0,1,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,4098.0
67371,1,0,1980.5,2,2,2,2,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,3.0,27.0,9.0,8.0,0,0,0,0,25.0,25.0,25.0,25.0,58.0,58.0,58.0,58.0,4192.0
67392,1,0,1980.0,0,2,2,2,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0,20.0,39.0,9.0,16.0,0,0,0,0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,4492.0
67421,0,0,1980.25,2,0,0,0,1,1,1,2,2,2,2,0,0,0,0,0,0,4,3,15.0,12.0,2.0,1.0,0,0,0,0,19.0,19.0,19.0,19.0,47.0,47.0,47.0,47.0,4600.0
67590,1,0,1979.75,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,0,0,0,15.0,20.0,19.0,13.0,0,0,0,0,17.0,17.0,17.0,17.0,41.0,41.0,41.0,41.0,5029.0
67649,1,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,0,0,1,1,0,0,0,2,13.0,10.0,27.0,19.0,0,0,0,0,33.0,33.0,33.0,33.0,67.0,67.0,67.0,67.0,4440.0
67686,0,0,1979.75,0,1,1,1,1,1,1,2,2,2,2,1,1,1,1,0,0,0,1,13.0,11.0,14.0,10.0,0,0,0,0,23.0,23.0,23.0,23.0,55.0,55.0,55.0,55.0,4124.0
67727,1,0,1980.0,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,0,2,0,2,6.0,16.0,8.0,12.0,0,0,0,0,35.0,35.0,35.0,35.0,69.0,69.0,69.0,69.0,4418.0
67823,0,0,1980.0,0,2,2,2,0,0,0,2,2,2,2,0,1,0,1,0,6,0,1,8.0,20.0,11.0,13.0,0,0,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4335.0
67846,1,0,1979.75,1,1,1,1,1,1,1,2,2,2,2,1,0,0,0,0,0,0,0,13.0,6.0,20.0,10.0,0,0,0,0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,4483.0
67889,0,0,1980.0,2,2,2,2,0,0,0,2,2,2,2,1,1,0,1,0,3,0,1,5.0,2.0,22.0,10.0,0,0,0,0,15.0,15.0,15.0,15.0,39.0,39.0,39.0,39.0,4581.0
67950,0,0,1980.25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2,0,0,7.0,19.0,17.0,17.0,0,0,0,0,12.0,12.0,12.0,12.0,36.0,36.0,36.0,36.0,4281.0
68110,1,1,1980.25,0,0,0,0,1,1,1,2,2,2,2,0,0,0,1,3,0,0,0,3.0,5.0,15.0,9.0,1,0,0,0,24.0,24.0,24.0,24.0,56.0,56.0,56.0,56.0,4134.0
68150,0,0,1979.75,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,14.0,12.0,5.0,27.0,0,0,0,0,22.0,22.0,22.0,22.0,52.0,52.0,52.0,52.0,4773.0
68236,0,0,1980.25,2,0,0,0,1,1,1,2,2,2,2,0,1,0,0,0,0,0,2,3.0,13.0,15.0,21.0,0,0,0,0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,4689.0
68286,0,1,1980.25,2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,4,4,0,10.0,0.0,1.0,14.0,1,1,0,1,11.0,11.0,11.0,11.0,28.0,31.0,31.0,31.0,4095.0
68380,0,0,1980.25,2,2,2,2,1,1,1,2,2,2,2,3,0,0,0,0,0,0,0,12.0,16.0,8.0,15.0,0,0,0,0,30.0,30.0,30.0,30.0,63.0,63.0,63.0,63.0,4499.0
